aentcdn.azureedge.net//graphics/items/sdimages/c/300/8/6/4/1/3711468.jpg;Mad Professor Meets Jah9;Mad Professor Meets Jah9 In The Midst Of The Storm;Reggae
aentcdn.azureedge.net//graphics/items/sdimages/c/300/7/2/8/9/3719827.jpg;Demi Lovato;Tell Me You Love Me [Explicit Content];Rock
aentcdn.azureedge.net//graphics/items/sdimages/b/300/6/5/0/7/3707056.jpg;Andrew Quintet Hill;Divine Revelation [Import];Jazz
aentcdn.azureedge.net//graphics/items/sdimages/c/300/9/8/1/0/3710189.jpg;Ella Fitzgerald;Someone To Watch Over Me;Jazz
aentcdn.azureedge.net//graphics/items/sdimages/a/300/1/5/6/1/3711651.jpg;Arkaik;Nemethia;Rock
aentcdn.azureedge.net//graphics/items/sdimages/a/300/1/6/6/3/3733661.jpg;The Heat;Into The Great Unknown;Rock
aentcdn.azureedge.net//graphics/items/sdimages/c/300/7/0/7/1/3681707.jpg;Loudness;Hurricane Eyes: 30th Anniversary [Import];Rock
aentcdn.azureedge.net//graphics/items/sdimages/c/300/7/7/8/0/3710877.jpg;Stone Temple Pilots;Core;Rock
aentcdn.azureedge.net//graphics/items/sdimages/c/300/9/2/7/9/3729729.jpg;Michael Jackson;Scream;Soul/R & B
aentcdn.azureedge.net//graphics/items/sdimages/a/300/1/5/2/7/3697251.jpg;Warrior;Featuring: Vinnie Vincent /  Jimmy Waldo /  Gary Shea /  Hirsh Gardner [Import];Rock
aentcdn.azureedge.net//graphics/items/sdimages/b/300/4/0/4/8/1258404.jpg;Bonfire;Free;Rock
aentcdn.azureedge.net//graphics/items/sdimages/a/300/3/5/4/2/3712453.jpg;Belinda Carlisle;Wilder Shores;New Age
aentcdn.azureedge.net//graphics/items/sdimages/a/300/1/5/0/1/2241051.jpg;Stalk-Forrest Group;St. Cecilia: The Elektra Recordings;Rock
aentcdn.azureedge.net//graphics/items/sdimages/a/300/3/5/5/1/3711553.jpg;Dan Hicks;It Happened One Bite Widescreen Edition (22 Tracks;Rock
aentcdn.azureedge.net//graphics/items/sdimages/b/300/6/5/5/1/3711556.jpg;Cher;3614 Jackson Highway Deluxe Edition (23 Tracks);Rock
